-4.40047265845811	-131.86
-3.707400778894069	-128.649
-3.3020611774863804	-61.940000000000055
-3.0145548250021172	-61.263000000000034
-2.7916372175129656	-39.76400000000001
-2.6095918420231734	-39.48400000000004
-2.4557675976357256	-28.946000000000026
-2.322612914282971	-28.793999999999983
-2.2052568844720537	-22.545000000000073
-2.100373697027107	-22.451000000000022
-2.005591196656196	-18.317000000000007
-1.919157882241364	-18.253000000000043
-1.8397436552817996	-15.315000000000055
-1.766314620066075	-15.269999999999982
-1.698051182924081	-13.07400000000007
-1.6342926378313856	-13.041000000000054
-1.574498581175588	-11.336999999999989
-1.5182213721645592	-11.311000000000035
-1.465086049095415	-9.950000000000045
-1.4147754031522268	-9.930000000000064
-1.367018697725137	-8.817999999999984
-1.3215830143866543	-8.802000000000021
-1.278266524142317	-7.875
-1.236893191795638	-7.863000000000056
-1.1973085620687614	-7.079000000000065
-1.1593763726874788	-7.07000000000005
-1.1229758070169733	-6.396000000000072
-1.087999246588563	-6.389999999999986
-1.0543504181924785	-5.805000000000064
-1.021942855225961	-5.801000000000045
-0.9906986114329677	-5.288999999999987
-0.9605471789297305	-5.286000000000058
-0.9314245727790252	-4.83299999999997
-0.9032725522666547	-4.831999999999994
-0.876037955093254	-4.428999999999974
-0.8496721253876733	-4.427999999999997
-0.8241304201120503	-4.067000000000007
-0.7993717813104435	-4.067999999999984
-0.7753583639355187	-3.7409999999999854
-0.7520552108078465	-3.743000000000052
-0.7294299677227271	-3.4470000000000027
-0.7074526328981758	-3.4500000000000455
-0.6860953359144376	-3.1800000000000637
-0.6653321420760999	-3.183999999999969
-0.6451388787681741	-2.937000000000012
-0.6254929809051907	-2.941000000000031
-0.6063733530091976	-2.7140000000000555
-0.5877602458158222	-2.719000000000051
-0.5696351456108508	-2.509999999999991
-0.5519806747540794	-2.5160000000000764
-0.5347805020611555	-2.3210000000000264
-0.5180192618948726	-2.3279999999999745
-0.5016824809705661	-2.1480000000000246
-0.4857565120105259	-2.1549999999999727
-0.4702284734934909	-1.9869999999999663
-0.45508619484041135	-1.9950000000000045
-0.44031816645931043	-1.836999999999989
-0.42591349414236607	-1.8460000000000036
-0.41186185736900843	-1.6990000000000691
-0.39815347112133587	-1.70799999999997
-0.3847790508637278	-1.57000000000005
-0.3717297803781707	-1.580000000000041
-0.358997282181374	-1.4500000000000455
-0.34657359027997264	-1.4600000000000364
-0.33445112504656477	-1.336999999999989
-0.3226226700225737	-1.3490000000000464
-0.31108135047435354	-1.233000000000061
-0.29982061354696904	-1.2440000000000282
-0.28883420987600217	-1.134999999999991
-0.27811617653179854	-1.1470000000000482
-0.2676608211830682	-1.0430000000000064
-0.25746270737782423	-1.05600000000004
-0.24751664084951394	-0.9569999999999936
-0.23781765676498448	-0.9710000000000036
-0.2283610078387701	-0.8759999999999764
-0.21914215324520217	-0.8910000000000764
-0.21015674826612885	-0.8010000000000446
-0.20140063461765942	-0.8160000000000309
-0.1928698314044147	-0.7300000000000182
-0.18456052665431064	-0.7459999999999809
-0.17646906939100754	-0.6639999999999873
-0.16859196220485098	-0.6800000000000637
-0.1609258542864753	-0.6019999999999754
-0.15346753489025486	-0.6190000000000282
-0.14621392719753215	-0.5439999999999827
-0.1391620825520244	-0.5610000000000355
-0.13230917504206932	-0.4900000000000091
-0.12565249640640938	-0.5080000000000382
-0.11918945124208614	-0.4390000000000782
-0.11291755249470418	-0.45799999999997
-0.1068344172128796	-0.39200000000005275
-0.10093776255009629	-0.4110000000000582
-0.09522540199848997	-0.34800000000007003
-0.08969524184025982	-0.36800000000005184
-0.08434527780349386	-0.30700000000001637
-0.07917359191018748	-0.3269999999999982
-0.07417834950514818	-0.26900000000000546
-0.06935779645532006	-0.2900000000000773
-0.0647102565098328	-0.23300000000006094
-0.06023412881179358	-0.2559999999999718
-0.05592788555349781	-0.20100000000002183
-0.05179006976733902	-0.22400000000004638
-0.04781929324526343	-0.1710000000000491
-0.044014234580129576	-0.19500000000005002
-0.040373637322819136	-0.14400000000000546
-0.036896308249391	-0.16800000000000637
-0.033581115732984154	-0.12000000000000455
-0.03042698821556511	-0.1449999999999818
-0.027432912774973808	-0.09699999999997999
-0.02459793378305945	-0.1230000000000473
-0.021921151651011897	-0.07799999999997453
-0.019401721658290277	-0.10400000000004184
-0.017038852861825257	-0.06000000000005912
-0.014831807082433243	-0.08699999999998909
-0.012779897965624513	-0.04500000000007276
-0.010882490114219252	-0.07299999999997908
-0.009138998290403398	-0.03200000000003911
-0.007548886685065377	-0.06100000000003547
-0.0061116682524506236	-0.02100000000007185
-0.0048269041083596155	-0.051000000000044565
-0.003694202990294928	-0.012000000000057298
-0.0027132207781359638	-0.04399999999998272
-0.0018836600740865248	-0.005999999999971806
-0.0012052698407990989	-0.038000000000010914
-0.0006778450967381407	-0.002000000000066393
-0.0003012266679934222	-0.03499999999996817
-0.00007530099590432799	0.
0.	-0.033999999999991815

