    0.1918214478     0.2149256445     0.2337247563     0.2683895258     0.4166017119     0.2358131264     0.2438791403     0.2776510699      0.901228241     0.5964546484      1.086277457                1      1.084442734     0.4785417578     0.3967870569     0.4540796614     0.4550245421     0.3213734453     0.2885744969     0.1956560185     0.1164573479     0.2289327428     0.6400298931    0.08068303288     0.1082450486    0.08683525784     0.1321999488    0.03307642511    0.01201845419   0.009022234631   0.005132514972 
   0.08742341709     0.1066030084     0.1354294457     0.2229390553     0.4085634993      2.757014517      1.627622155      2.289328028     0.9067541901      1.066548278      1.401038781                1     0.6661619336     0.7707582644     0.7122783205     0.6901777488     0.3285635236     0.4468951233     0.4941953411      1.075433614      1.599252408     0.5469313838      0.383255783     0.2545233598     0.1489374892    0.06978195552     0.0433131088    0.01080843419    0.00667813691   0.004460740464   0.001381955468 
    0.0308867616    0.03592342961     0.1059452787    0.08533838458     0.1106494707     0.4495540878     0.1585762086     0.2965660927     0.2666977679     0.5292012157     0.6975632031                1     0.8713704766      1.107729889     0.3852701588      1.226396051         1.261693      1.184391235     0.5596155312     0.2066709951    0.06178418076     0.0517484716    0.04455706486    0.02118473048    0.02753419855    0.01120228859   0.004457562824   0.003055766159   0.003711702848    0.02715775269   0.003635746927 
     0.373263874      0.866587459     0.8291877442     0.4384310234     0.7424186607     0.8242674547      1.026267104     0.9452687557     0.8417998208     0.6161787861     0.8679794805                1      1.147397418     0.8242475547     0.4126354705     0.2932834357     0.5414228715      1.007660031      1.934680843     0.1160487879    0.09034114886    0.06491260679    0.03004032621    0.01995695087    0.06021648907   0.009861228576    0.01697861584    0.00918177996   0.005915747068   0.001149056236   0.002346258369 
    0.0428076975    0.06866134906     0.1538051184     0.1927385231     0.1151947982     0.5732162456      1.546434963     0.5660100019     0.5159205111     0.6753189326     0.7069010664                1     0.7001227187     0.7332318079     0.4768256262     0.4376747069      1.035884442      1.357814298      1.052890244      1.631640664      1.087103811      1.956294547      1.330986523     0.5125944625      0.247569783      0.130779712      0.420832411     0.1463521148     0.2448191856    0.08083590394    0.07565373316 
   0.04731579343     0.5131497552     0.5307532816     0.2946710317     0.2430676529     0.4388404468      1.088851621      1.039753712      2.574207491     0.9814166274      1.125777918                1      1.749189203      2.653646635      6.815307683      1.802841918      2.477173855     0.6589555589     0.9185389397     0.6380901303     0.6050395332     0.1624083999     0.5585924776     0.1350925882     0.1621991605    0.01283918001    0.00766231769    0.00519687837   0.002213690334   0.003354403769   0.004469351108 
    0.2147782379     0.6263263245     0.7356242335      1.521242351     0.7617189047     0.6268558742     0.7239178678      3.511197432      2.528477034       2.07436215      1.151700168                1      1.059437699      1.069873135     0.8900191513     0.3795261639     0.3739875028     0.2284589171     0.1976615574    0.09179175133    0.04521069697    0.02193982315    0.02907761392    0.04730379963      0.083124002    0.05930262523    0.02687652632    0.09142089748      1.267936986     0.1041798832    0.02444883276 
   0.07735355219     0.5012959883      0.436298489      1.732295331     0.9379995308      1.161393303      1.020180418      2.430351607      2.136052152      1.044666084      1.392593723                1      1.074383617     0.5222732273     0.2230964257     0.4286779352     0.3390862979     0.4144980255     0.1942870359     0.1490905484    0.04465703578      0.141569149    0.05524330247     0.0295638751     0.1177725498    0.01954217464    0.05269321148    0.01656257718   0.006668368643   0.007491040741  0.0009326801935 
    0.1438009075     0.2331887274     0.6514430896     0.6044756932     0.8870722379     0.7462671752      1.002646494      1.220537783      1.642739308      1.651317382     0.9263358203                1      1.333327797       1.39804523     0.9515455978     0.4861647968     0.8134468811     0.6705223815     0.9829003232     0.8069723894     0.2152418047     0.5040209171     0.4729178057     0.6150205985      1.017062176     0.4452578155     0.1085626954    0.05351348245    0.05953526447    0.01612366194   0.003482549838 
    0.2894686774     0.5792944608      1.687212745      1.836694477     0.5504078421      1.224100335      1.246932574      1.736565011      2.421225717      2.356049764      1.778217297                1      1.805263586      2.314118278     0.8139968902      1.518409227      1.320509452      1.286776329     0.8204252968      1.080141261     0.3507739574     0.1501979439     0.2954817868     0.2901290652     0.3931992901     0.4471142223      0.195782534    0.09784678403     0.1298332674    0.03200756309    0.04623079709 
