      0.1591667969       0.246696283       0.237090863      0.2150052379      0.2020297547      0.2621658727      0.1459505765      0.8741869552
      0.1648105469      0.2442168701        0.20188267      0.2116110003      0.2241240759      0.2826911333       0.123821986      0.8802376899
       0.162803125      0.2253650223      0.2106255905      0.2628115823      0.2041731212      0.2017393844      0.2130460186       1.220694622
        0.16088125      0.2685137024      0.1916304541      0.2030497675      0.1452716623      0.1803018052      0.1055031802      0.4981928881
      0.1667792969      0.2588606567      0.2262689373      0.2697766616      0.2049105645       0.209123083      0.1860390946        1.00758115
      0.1683976562      0.2439988052      0.2184100735      0.1988041331      0.1526314516      0.3024108986      0.1224719546      0.7136208327
      0.1568042969      0.2722864624      0.1944700768      0.2035687954      0.1569686107      0.2197926488      0.1255423806      0.7906181452
      0.1762867187      0.2464652405       0.207833812      0.1831593217      0.1536296628      0.1732747002     0.09056460291      0.4257306179
      0.1748101562      0.2412150024      0.2126120605      0.2967568108      0.1895200331      0.1592769291      0.1143774535      0.5542860577
      0.1658957031      0.2447573608      0.1794952118      0.1753203137      0.1823136499      0.5516256781      0.1245363151       1.125304925
      0.1721664062      0.2465089844      0.1893827148      0.2247100751      0.2363180815      0.2489728621      0.1392858789      0.6299420788
      0.1631886719      0.2496473572      0.1901794637      0.1935692179       0.159642579      0.2707678259     0.09241050542      0.5215839315
      0.1627105469      0.2411087967      0.1573425468      0.1667640633      0.1161634451      0.1678194253      0.1730475138       0.670228025
      0.1647367188      0.2387775208      0.2016065003      0.2105132384       0.213625867      0.3113326861      0.1204446463      0.7532045116
          0.168025      0.2577412735       0.198841695       0.221858616       0.193528436      0.3236796076      0.1374455915      0.9743545382
        0.16178125      0.2613235352      0.1786605942      0.1958618805      0.1724293452      0.2030414129      0.2891935577       1.675365595
      0.1550171875      0.2372569717      0.1714097137      0.2004292512      0.1965394066      0.2117246159      0.1162633342       0.802420646
      0.1570960937      0.2311823746      0.1608956169      0.1790360725      0.1442154957      0.1703289576      0.1281099191       0.981198548
      0.1664757813      0.2654952957      0.1812471952       0.188983328      0.1534238931      0.1949432645     0.09337290436      0.5434605605
      0.1713507813      0.2609397095       0.169992191      0.1894934473      0.1456728322      0.2207507284        0.13568453       7.180044655
      0.1651679688      0.2537258484      0.1752689407       0.240168313      0.1568649771      0.2413878146      0.2064046233       0.937105019
      0.1682171875      0.2692641418      0.1786518795      0.3158122282      0.3418050601      0.2848271886       1.731993157       7.150833719
      0.1645972656      0.2568990982      0.1647197781      0.1735149303      0.1266505359      0.1529749633     0.07675202473      0.5003902876
      0.1568628906       0.259261763      0.1978685357      0.2089168823      0.2646262813      0.2304496554      0.2331390434       1.118730146
      0.1682828125      0.2584399536      0.2097167545      0.2097409081      0.1534030268      0.2548359856     0.08707568379      0.5406618107
      0.1651773438      0.2560745926      0.1936033669      0.2175619855      0.1569404491      0.1686109872       0.100219879      0.8325586241
      0.1725742188      0.2706111343      0.3105528721      0.2304642582      0.1995266008      0.2368052475      0.1550846972        2.74387469
      0.1620824219       0.251388031      0.2009325226       0.252279293      0.3056611406      0.2216646913      0.1499845022      0.9360350023
      0.1619417969      0.2368866272      0.1678601135      0.2048421358       0.184739859      0.2835957827      0.1572531271       1.194721916
      0.1544933594      0.2557061249      0.2416618771      0.2709152733      0.1945984334      0.6569598366      0.3180192753       1.419622903
      0.1613617187      0.2647637711      0.1889410622      0.2197585937      0.1513682356      0.2227670209      0.1137374025      0.6294766508
      0.1560683594      0.2666608765      0.1682672806      0.2047310464      0.1655073971      0.1365080575      0.2074327835      0.7131210584
       0.151815625      0.2511597305      0.2025439789      0.2763794159      0.2960230973      0.2182430573      0.1531998546       1.007881539
      0.1686589844      0.2440304688       0.189337252      0.2227963327      0.2156795711      0.3403032366       0.201758621       1.500388606
      0.1577535156      0.2471158142      0.2060686533      0.1946421925      0.2009507294      0.1891047337      0.1286154768      0.5349980902
        0.16286875      0.2332121674      0.1888159722      0.2142034436      0.1911631338      0.2298301986      0.1888804604      0.8890381014
      0.1684703125      0.2477987564      0.1929920052      0.2031269257      0.2180545401      0.2049529501     0.08851273574      0.6744471955
         0.1682125      0.2886277466      0.1922869324      0.2144796278      0.2101645157      0.1602988517     0.09608137124      0.5205292402
      0.1666152344      0.2616919617      0.2128271729      0.1569966133      0.1689454206      0.1655727248      0.1073205634      0.9737071103
      0.1606726562       0.243399231      0.2093526997      0.2628653243      0.2713843619      0.6123884874      0.1357249374      0.5426918134
      0.1589324219      0.2428977554      0.2054596176      0.1903819931      0.2663710615      0.1367080616      0.0998657853      0.5583755616
      0.1608765625      0.2755035431      0.2447526482      0.2257830981      0.1971469522       0.291898954       0.111866648      0.9788579839
      0.1665683594      0.3007125885      0.1957969303      0.2049034277      0.2155924498      0.2262740431       0.528100258      0.7882905747
      0.1607382813      0.2474562576      0.1760578057      0.1624534762      0.1457520473      0.1950727096      0.1312588531      0.5655401673
      0.1574394531      0.2263911133      0.2130322069      0.1976545987      0.1766296945      0.2244113259      0.1526707138      0.8338927091
      0.1624796875      0.2444072449      0.1607751982      0.2440657265      0.1881221715      0.2735888459     0.09344757835      0.7325062229
      0.1683109375      0.2469575928      0.1957642174      0.2028070055      0.3046014262      0.3056580796      0.5185654017       7.197545059
      0.1632730469      0.2414744446      0.1911854591       0.225590451      0.1748034856      0.2813519802      0.1253827186      0.7029101886
       0.163253125      0.2559628662      0.1914344914      0.2449656009      0.2193095514      0.2837603502      0.2263798921       2.457299361
      0.1651726562      0.2550227661      0.2067678896      0.1847514419      0.1674661462      0.2639490189      0.1278549583      0.6852566624
       0.158640625      0.2632732376      0.2045017998      0.1928357803      0.1658761787      0.1948946258      0.1637624452        1.31525658
      0.1614074219      0.2282349945      0.1784593899      0.1983935183      0.1592035803      0.2851667977      0.1619308863       1.151295855
      0.1606832031      0.2432551819      0.1844922184      0.1963079667      0.1307353888      0.1937720088      0.1269785986      0.7322506193
      0.1526054688      0.2116081802      0.1550268852      0.1616635335      0.1383280326      0.1711358151     0.07844027553      0.5722395384
      0.1618292969      0.2384707047      0.1874057365      0.2316798277       0.263895248      0.3632702833       0.337756441       2.877654793
      0.1664230469      0.2386123322      0.2236270947      0.2008374063       0.184480389      0.4239932841      0.1498036956      0.7531030549
          0.163525      0.2501561844      0.2221608231      0.3413081164      0.3071045487      0.4076306875      0.1271972826       1.124489937
      0.1635273437      0.2482441788      0.1649109788      0.1974143308      0.2347594381      0.2887562793      0.1352947587      0.7265884727
      0.1655535156      0.2396452118      0.2219189121       0.207642245      0.1403394504       0.171267405      0.1394085779       1.353417511
      0.1661582031      0.2578348816      0.2043573639      0.2034413195      0.1967277317      0.1691210505      0.1217607338      0.7945123259
      0.1671050781      0.2492209778      0.2075245586      0.1978784686      0.1953826417      0.1935918192      0.1088117471      0.5439364345
      0.1674074219      0.2475217773      0.1866112142      0.1692446416      0.1601186569       0.169236416      0.1975645101      0.8770052803
      0.1539449219      0.2327858292      0.2241673706      0.1936400522      0.1399283061      0.1915989242     0.09648118381      0.8754139443
      0.1657902344      0.2394167923      0.1744957951      0.1808571188      0.2216372967      0.1949554085     0.09894557345       0.608110154
      0.1677589844      0.2496796936      0.2370338838      0.2243558716      0.1657357382      0.1998363556     0.09830737213      0.7520893319
      0.1642234375      0.2557300568      0.1794977695      0.2342939034       0.379915903       0.226636739        0.12454072       1.083866815
      0.1616675781      0.2565807007      0.1974480061      0.1989449031      0.1413914007      0.1590602594      0.1838934162      0.6621986802
      0.1641261719      0.2429773514      0.2390368942      0.3187476053      0.3158878022       0.335230759      0.1094502469      0.5190624815
       0.155246875      0.2626996826       0.197707058      0.3286142083      0.1937129041      0.2544478831     0.09057423776      0.6742429889
      0.1550347656      0.2413015335      0.1883761223      0.1783227433       0.151959013      0.1790003659      0.2149052851      0.9646088677
      0.1631792969      0.2410899689      0.1663321493      0.1764258977      0.1390436786      0.1835366093      0.1128087541       1.108235733
      0.1678234375      0.2487264832      0.1716468044      0.2289829763      0.1613245143      0.2586559901      0.0968234593       0.723458724
