1 0.259978 6.70716e-05
2 0.337862 0.00019156
3 0.317483 0.000388417
4 0.32254 0.000971504
5 0.319188 0.00179515
6 0.336889 0.00255668
7 0.259866 0.00491083
8 0.986078 0.0202527
1 0.176738 7.807e-05
2 0.267709 0.000247905
3 0.225324 0.000427773
4 0.24122 0.000917163
5 0.227617 0.00222027
6 0.268402 0.00613022
7 0.176759 0.00440116
8 0.980718 0.0220356
1 0.165541 7.5301e-05
2 0.255631 0.000240483
3 0.205363 0.000418677
4 0.226654 0.00104239
5 0.210385 0.00582191
6 0.258532 0.00413319
7 0.165035 0.00617198
8 0.988821 0.0205385
1 0.162973 8.32169e-05
2 0.251534 0.000260684
3 0.199684 0.000459794
4 0.220551 0.000924346
5 0.200112 0.00169507
6 0.280562 0.0293907
7 0.166548 0.00479204
8 1.04176 0.0482208
1 0.162219 9.37753e-05
2 0.250272 0.000294968
3 0.197351 0.000496521
4 0.219805 0.00114678
5 0.201215 0.00300837
6 0.251328 0.00383975
7 0.162387 0.0041774
8 1.10963 0.150584
1 0.161895 3.49632e-05
2 0.249713 0.000114027
3 0.196403 0.000213612
4 0.218657 0.000452199
5 0.196714 0.000833747
6 0.251222 0.00235029
7 0.161667 0.00222479
8 0.975622 0.0103166
1 0.161865 0.000158331
2 0.249984 0.000500583
3 0.197174 0.000879437
4 0.218447 0.00149461
5 0.202155 0.00347622
6 0.270999 0.010262
7 0.17391 0.00983469
8 1.06676 0.103435
1 0.162155 0.000215403
2 0.249232 0.000706159
3 0.196176 0.00112328
4 0.222092 0.00393615
5 0.19553 0.0031812
6 0.241979 0.00534089
7 0.169735 0.0133712
8 1.03425 0.0775038
1 0.162365 0.000231172
2 0.251027 0.000737173
3 0.196081 0.00140195
4 0.219013 0.00411306
5 0.195005 0.00318842
6 0.247105 0.00812524
7 0.15696 0.00631008
8 0.983578 0.0458853
