1 1.34459 0.00800823
2 1.73849 0.00687429
3 1.79373 0.0131165
4 1.82616 0.00594595
5 1.82298 0.00629434
10 1.82251 0.00903554
20 1.83702 0.00658039
30 1.82122 0.0100706
40 1.81036 0.0270354
