0.99983551 0.693147 5.30963e-16
1.9986843 0.491941 0.000386034
2.9955607 0.755675 0.000117935
3.9894807 0.630309 0.000423774
4.9794637 0.800143 0.000163721
5.9645325 0.706442 0.000444856
6.943715 0.834055 0.000195596
7.916045 0.758112 0.000453006
8.8805627 0.861114 0.000224247
9.8363164 0.796279 0.000472739
10.782363 0.883548 0.000244893
11.717768 0.826657 0.000475776
12.64161 0.902254 0.000259726
13.552976 0.851372 0.000482946
14.450966 0.918321 0.000270787
15.334696 0.871392 0.000474632
16.203292 0.932591 0.000287414
17.055897 0.888271 0.0004946
17.89167 0.944732 0.000298074
18.709786 0.904246 0.000495849
19.509437 0.956018 0.000315488
20.289836 0.917023 0.000506783
21.05021 0.965362 0.00032389
21.789811 0.929201 0.000518679
22.507908 0.973873 0.00033463
23.203792 0.939555 0.000515598
23.876777 0.981365 0.000340331
24.526198 0.948414 0.000526953
25.151415 0.988607 0.000353735
25.751811 0.956128 0.000537255
26.326792 0.994276 0.00035882
26.875793 0.96257 0.000547998
27.39827 0.999541 0.000364713
27.893708 0.968232 0.00055336
28.361619 1.00417 0.000371784
28.80154 0.973277 0.000548609
29.213037 1.00775 0.000380646
29.595705 0.977763 0.000555827
29.949165 1.01061 0.000385667
30.273069 0.981631 0.000564411
30.567097 1.01389 0.00038033
30.83096 0.98401 0.000561659
31.064395 1.01597 0.000388195
31.267174 0.986273 0.000557029
31.439096 1.01723 0.000386154
31.579992 0.987928 0.000559247
31.689722 1.01847 0.000393114
31.768177 0.988319 0.000555503
31.815282 1.01929 0.000383609
31.830989 0.988882 0.000556833
31.815282 1.01935 0.000386595
31.768177 0.988777 0.000554265
31.689722 1.01889 0.000394632
31.579992 0.987464 0.000552816
31.439096 1.01805 0.000385047
31.267174 0.986139 0.000548931
31.064395 1.01618 0.000382684
30.83096 0.983943 0.000544558
30.567097 1.01414 0.000380017
30.273069 0.981416 0.000540812
29.949165 1.0113 0.000375381
29.595705 0.978055 0.000545967
29.213037 1.00852 0.000369111
28.80154 0.973558 0.00054851
28.361619 1.00462 0.000366681
27.893708 0.968546 0.000541831
27.39827 0.999462 0.000359516
26.875793 0.962644 0.000543401
26.326792 0.99438 0.000355202
25.751811 0.955889 0.000537345
25.151415 0.988524 0.000347587
24.526198 0.948501 0.000521424
23.876777 0.982361 0.000348001
23.203792 0.939159 0.000529273
22.507908 0.974537 0.000337805
21.789811 0.929153 0.00052228
21.05021 0.965384 0.000324053
20.289836 0.918251 0.000508712
19.509437 0.955995 0.000307106
18.709786 0.904966 0.000509218
17.89167 0.945035 0.000300569
17.055897 0.889482 0.000490737
16.203292 0.932454 0.000281433
15.334696 0.871434 0.000487329
14.450966 0.918012 0.000277453
13.552976 0.850613 0.000480989
12.64161 0.901615 0.000257775
11.717768 0.825779 0.000464274
10.782363 0.883013 0.000245889
9.8363164 0.795793 0.00046561
8.8805627 0.86058 0.00022014
7.916045 0.757145 0.000451079
6.943715 0.833773 0.000193818
5.9645325 0.705759 0.00043581
4.9794637 0.799907 0.000161324
3.9894807 0.630002 0.000410959
2.9955607 0.75563 0.000112182
1.9986843 0.492016 0.000378468
0.99983551 0.693147 5.30963e-16

