31 0.226004
30 0.174316
29 0.202689
28 0.196605
27 0.203485
26 0.202937
25 0.205378
24 0.205664
23 0.206705
22 0.207029
21 0.207503
20 0.207738
19 0.207954
18 0.208053
17 0.20811
16 0.208031
15 0.208186
14 0.20828
13 0.208375
12 0.208337
1 0.226909
2 0.17526
3 0.204085
4 0.198175
5 0.205339
6 0.204984
7 0.207635
8 0.208075
9 0.209307
10 0.209742
11 0.210384
