0   0
32  0.000000
64  0.000143
96  0.001286
128 0.003857
160 0.007286
192 0.013143
224 0.022286
256 0.031714
288 0.043000
320 0.056143
352 0.066429
384 0.077714
416 0.085143
448 0.094714
480 0.099714
512 0.101857
544 0.107429
576 0.107143
608 0.110429
640 0.113429
672 0.114286
704 0.115286
736 0.118286
768 0.115286
800 0.118571
