-1.2667970380357956	5.1862	0.0033176
-0.6150001440026556	5.67285	0.00427297
-0.2800452085324426	5.90844	0.00460599
-0.09471516197258048	6.03923	0.00477797
-0.010230713857067066	6.12327	0.00492395
