2.	7.24283	0.0853188
4.	7.78438	0.112012
6.	8.19725	0.111821
8.	8.38646	0.112565
10.	8.54288	0.111768
12.	8.62302	0.112427
14.	8.49567	0.134477
16.	8.7005	0.131631
18.	8.49567	0.134477
20.	8.62302	0.112427
22.	8.54288	0.111768
24.	8.38646	0.112565
26.	8.19725	0.111821
28.	7.78438	0.112012
30.	7.24283	0.0853188
