3.	10.4241	0.0169636
5.	9.92766	0.0242114
7.	9.54533	0.0268249
9.	9.3233	0.0303302
11.	9.17881	0.0318904
13.	9.16732	0.0322357
15.	9.16732	0.0322357
17.	9.17881	0.0318904
19.	9.3233	0.0303302
21.	9.54533	0.0268249
23.	9.92766	0.0242114
25.	10.4241	0.0169636
