2.	6.01369	0.010686
4.	6.64389	0.0153165
6.	6.72118	0.0166531
8.	6.94357	0.0168991
10.	7.07193	0.0170641
12.	7.09951	0.0176551
14.	7.09951	0.0176551
16.	7.07193	0.0170641
18.	6.94357	0.0168991
20.	6.72118	0.0166531
22.	6.64389	0.0153165
24.	6.01369	0.010686
