3.	8.91106	0.0037448
5.	8.58577	0.0057746
7.	8.2873	0.00669594
9.	8.10688	0.00730011
11.	8.03158	0.00765987
13.	8.03158	0.00765987
15.	8.10688	0.00730011
17.	8.2873	0.00669594
19.	8.58577	0.0057746
21.	8.91106	0.0037448
