2.	4.76974	0.00168232
4.	5.24728	0.00224295
6.	5.48459	0.00247624
8.	5.59487	0.00266676
10.	5.63032	0.00283265
12.	5.59487	0.00266676
14.	5.48459	0.00247624
16.	5.24728	0.00224295
18.	4.76974	0.00168232
