2.	5.59734	0.00595976
4.	6.15408	0.00805312
6.	6.43677	0.00860052
8.	6.58475	0.00896427
10.	6.67004	0.00921052
12.	6.7033	0.00952038
14.	6.67004	0.00921052
16.	6.58475	0.00896427
18.	6.43677	0.00860052
20.	6.15408	0.00805312
22.	5.59734	0.00595976
