      0.2742257813      0.3461870544      0.3027516277      0.2263846164       0.346444731      0.2575269054      0.2610283567      0.8315120763
      0.2575019531      0.3153652405      0.2617193024      0.2845337858      0.3757102688      0.2077346516      0.4700358031      0.6858775058
      0.2551746094      0.3019026489      0.2694323879      0.2939927474       0.415642698      0.3205450933      0.1577448241      0.4782629836
      0.2513261719       0.316151001      0.3217722347      0.3230791209      0.3233832114      0.2067984469       0.148994362      0.4853486695
      0.2680945313      0.3177151062      0.4089916626      0.2848137863      0.2816713253      0.3022892815      0.1741434156      0.5296133029
      0.2661398437      0.4128480286      0.2490556023      0.3022550318      0.3850541305      0.3416825794      0.2044687287      0.4138169944
      0.2672519531      0.3511358093        0.34979053      0.3427682914      0.3804928142       0.379919596      0.1949534869      0.7958186059
      0.2578746094      0.3267757507      0.3090469757      0.5887183811      0.6557036366       1.419072368       1.343080702       20.15306679
      0.2621953125      0.3430459534      0.3168412743      0.2763651695      0.2569106412      0.2747002415      0.1152450962      0.3343088411
      0.2760902344      0.3358994751      0.2871268936      0.2416155837      0.2455465714      0.2228413216      0.1168114579      0.3370451603
          0.262125      0.3299200378      0.2946023437      0.3446800993      0.1919354975      0.5536857408      0.1944045052      0.3727105888
      0.2689171875      0.3419393005       0.371106007      0.4821300007      0.2599071523       0.202776945      0.1400534028      0.4797122008
      0.2574644531      0.3342712326      0.3784619316      0.2722277169      0.2476592141       0.311068081      0.1325066935      0.3342738621
       0.249046875      0.3322799011      0.2649089527      0.2161805575       0.187552283      0.2875921323      0.2610186891      0.6118020766
      0.2574667969      0.2789924194       0.236416824      0.2587358362      0.5815203153      0.2316515301     0.09803256357      0.3495927285
      0.2616128906       0.345089978       0.279026413      0.3254267321      0.3226890543      0.2855708234      0.5617802456        1.04280527
      0.2745667969      0.4003846985      0.3068941189      0.2721771967      0.2095889419      0.5911589388       0.252834292       5.381510833
        0.25779375      0.3088286499      0.2815365337      0.2118174766      0.1983737162      0.2867841123      0.2488614537      0.6877157882
      0.2419253906      0.3466027405      0.3212158287      0.3195186511      0.3225200387      0.1810842572      0.1936332923       1.050391872
      0.2605675781      0.4104702026      0.4004016792      0.3584622394       0.224440481      0.1754816961      0.1077405865      0.3513978916
      0.2586058594       0.359669751      0.3817646164      0.2745692885       0.254738703      0.2242403711      0.2120903195      0.5285451127
          0.253875      0.3306875061      0.2863251629      0.3284251053      0.2471288117      0.2810444825      0.1753697194      0.4256334795
      0.2506746094       0.359641571      0.3111483307      0.3669416951      0.2693241335      0.2895863461      0.4918392909       1.803878977
      0.2694585938      0.3576473328      0.3249901943      0.2978810323      0.3221368771      0.4045346045      0.2517097343      0.8765291352
      0.2677792969       0.392939502       0.433405592      0.3276682048      0.2998335356      0.2643129616      0.1081868902      0.3524295419
       0.279028125       0.382542778      0.2788177437      0.3323308328      0.2906602741      0.2887857783      0.1838821364       0.550432832
      0.2545804688      0.3517355896       0.309893692      0.3973276686      0.4033837071      0.3888634368      0.2142340245      0.5340570033
      0.2594261719      0.3833928772      0.3845232227      0.3613722836      0.3171747337       0.306230325      0.7471230782      0.9530140001
      0.2423953125      0.3383088684      0.2631955215      0.2904763508      0.1979337541      0.1767839786      0.1245631065      0.8444511631
      0.2591789062      0.3265966736      0.3310518871      0.2852292918      0.2688986195      0.1862418968      0.2174254096       0.856925724
      0.2486964844      0.4269155457      0.2985212402      0.2980575191      0.1964451899      0.2123248468      0.1186030337      0.7835623574
      0.2584652344      0.3258630066      0.2873853012      0.2884449351      0.3166754639      0.2920603561      0.1846368182      0.7133152965
         0.2557125      0.3487126465      0.3455678787       0.371737708      0.3118861482      0.5784852993      0.2180991926      0.8376487283
      0.2681589844      0.3572810669      0.3882446835      0.3001309871      0.3719279738      0.4063127167      0.3024370047      0.8759534429
      0.2529632813      0.3238454773      0.2865073254      0.2284055532      0.1871974171      0.1625596537      0.1001631425      0.4049235582
      0.2529527344      0.3017007751      0.2840862923      0.6090610092      0.2945411007      0.2468939913      0.1664182096      0.5836548888
      0.2685492187      0.3480547897      0.3091610836      0.2278505207      0.2579600511       1.339515829      0.1443760278      0.5885425107
      0.2590488281       0.324834082      0.2698082165       0.268155839      0.1918419699      0.1537440751      0.1722400053      0.4755440115
      0.2535890625      0.3257250183      0.2817567513      0.2732040688      0.2277467836      0.3092929264      0.1501105753      0.4173947436
      0.2593804687      0.3756684998      0.3121884762      0.6544278346      0.3823287013      0.6678567463      0.4599644453      0.9196898068
      0.2614992187      0.3868624512       0.323513528      0.7200214987      0.4442565621      0.3563484808      0.1544571882      0.6234835234
      0.2612917969      0.3521205505      0.2960142826      0.3645868047      0.6243341924       0.479385744      0.2965225079      0.9301610252
      0.2558296875      0.3121974609      0.2521879086      0.2342841196      0.3897818087      0.3860843136       0.443669192       5.588299125
       0.253153125       0.312798175      0.2992447231      0.2877830458      0.2341345568      0.1269283648     0.06031454364      0.2976621931
      0.2462167969      0.3068083054      0.2928214291      0.4146398154      0.7935244828       1.735164746       1.756256419       5.789729525
