    0.7985897375     0.7896963408      2.221729484                1     0.7209991426      0.467834838     0.4403844402     0.2343221921     0.2768914404     0.4248263383     0.2065419428      1.362372347     0.3682920153     0.2494531452     0.3538829484      1.143539181     0.3634445004      1.730320426     0.7354181123     0.5721063542     0.3914246056     0.0174882236    0.02111359809    0.01459554279   0.006555746738    0.01120734859   0.004267806631   0.009170257331   0.001018793082   0.000949661177   0.002570204749   0.001440559796   0.003975016676   0.001621356154   0.001300286943 
    0.1240846835     0.8776704295     0.6695362168                1      0.246524334     0.3472722536     0.2090113066      0.103501126     0.2854096536     0.2246673106     0.1808718243     0.3062587003    0.06309824514     0.1925769702    0.03657477415    0.03531949664    0.01902562103   0.002448760383   0.003422587655   0.003407094617  0.0002532829376   0.004121046633      0.001196351  0.0006605537266  0.0005610988068   0.005856987256   0.005062254241  0.0002368179001  0.0003816737226   8.26696153e-05  3.178613423e-05  6.048048451e-06  1.960907035e-06  5.237444667e-07  4.426101035e-07 
    0.2886733707     0.8816462954     0.9081301777                1      1.246438719     0.8529917857     0.6390231632     0.4106618593     0.3588582035     0.3764277804      1.319503129     0.8334717374       1.20710512     0.5275577137     0.2014381014     0.1514421694    0.04745347196    0.08715420524    0.05238653276    0.03434033722   0.004829821988   0.003273826543   0.003973455917   0.001759711632   0.001420640804  0.0003163439649   7.93129772e-05  5.512473111e-05  3.184811706e-05  2.347529417e-05  6.842407505e-06  6.223144899e-06   2.53770481e-05  7.404764033e-05  0.0001028459212 
    0.2983565525      1.416400583     0.5612209121                1     0.9132590879      1.208255347     0.7937311134     0.2081423087     0.7129238692    0.09487224851    0.06567415952     0.1613570221    0.05542423505    0.01292554989     0.0108410048   0.001419852977   0.006379901448   0.004242101131   0.001026042446   0.001702932627  0.0003826959909  0.0003554932911  9.049539187e-05  0.0001375598889  8.903327732e-05  0.0001124326795  5.249796681e-05  2.188375592e-05  1.002341565e-05   4.27106736e-06  2.355842986e-05  2.667303864e-06  1.463621365e-05  7.279622615e-05  1.111768016e-05 
     1.506181067      2.182434467     0.3628691211                1     0.3979090273     0.6032314668     0.1416963861     0.1661771871     0.1218103486     0.1187290663     0.1640358948    0.06189258529     0.1661580494    0.06213784682    0.09505625292    0.04315726361    0.01714564658   0.006529454452    0.01762966951   0.002732657876    0.01887936124   0.005266956465   0.003365385306   0.001066907646   0.003168125479   0.001417116213  0.0005823031907  0.0002216272419  0.0001010437795  6.869894305e-05  2.214688858e-05  3.245329678e-05  2.199636331e-05  7.376201459e-06  3.210096929e-06 
     1.473717243     0.8767492098     0.7148183281                1     0.5054698262     0.2640446302     0.3197594683     0.3107440455     0.2564270617    0.07661543605    0.07234964104    0.03126079766    0.01689755664   0.006859284118   0.008000015886   0.006532859777     0.0111338164   0.002702760941   0.001791493723   0.006918666965   0.002430429486   0.002503413819  0.0003952081804  0.0001642187114  0.0009133058858  0.0002403852384  0.0001135354075  6.636258442e-05  0.0002183399874  6.787257627e-06  4.645145758e-06  3.658206735e-05  1.336183125e-05  1.587397854e-05  2.734906224e-06 
    0.2171969457     0.6218344067     0.6250714824                1     0.7259127559      0.787205749      1.762339744     0.7684778442      1.331024937      1.913765186      0.653928291      0.112241567     0.1573410188    0.06174835573     0.1833276286     0.2911903476     0.1564355711    0.07560160188    0.07055623414     0.0792171314    0.01201599099    0.03114971081   0.007014650694    0.00911593147   0.005540759954   0.001797947678  0.0001939332042  0.0003101419497  2.901390437e-05  3.038095772e-05  1.423412052e-05  8.350996501e-07  4.082554784e-07  1.298978499e-07  1.171553471e-07 
    0.6436116274      1.101083757     0.8156067207                1      1.038466045     0.5529402302     0.1376112989     0.4332416455     0.1747832915     0.4200102364      0.379601492     0.1222036484     0.1220660043     0.2552193386    0.02670312024    0.02577866702   0.005797748965   0.002817382185    0.00144013495   0.002677122899  0.0008603360054   0.001290993438   0.001212240954   0.000853586543  0.0007087561746  0.0004148582931  0.0001954404396  4.097584736e-05  0.0001487463474    8.7326034e-05  2.330305162e-05   1.54319343e-05  2.468974244e-06  3.702120739e-06  1.871979361e-06 
    0.1661000724      0.294945892      1.284068434                1      3.071299385      1.927079906      1.744853914      5.280234273     0.8775396903     0.2549083529     0.3639444856    0.08626574839    0.09309062958    0.05182414758    0.04654963063    0.03592814694       0.01694809     0.1128770053    0.06275367881     0.1040597532      0.339538811     0.0199097319     0.3619845685     0.3048277313      1.931457547     0.7087110893     0.3120206869    0.03813461482    0.02864639192      0.137597933    0.05279840544    0.09216375003     0.2428097355      0.263653751    0.02874212814 
    0.5745988475     0.6289617688     0.5440339414                1      1.093841691     0.8100810217    0.09948137659     0.1739569939     0.1624213609     0.2145193251    0.09030521557    0.03534798157    0.02495281928    0.02658165144    0.03640779481    0.01872423029   0.007349063254   0.004054210622   0.001184762819   0.001132604336    0.00218205896  0.0002794479606   0.001554054551  0.0001521918465  0.0009805158042  6.777315748e-05  9.512230825e-05  9.694460406e-06  6.158969537e-06   3.81005658e-06  3.927085512e-06  2.264043658e-06  2.544738697e-06  3.916358433e-07  4.039617741e-08 
