0.6931471806 1.086782537 1.560068582 0.6917721035 
0.6931471806 1.162127334 1.589594692 0.8123215884 
0.6931471806 1.102938508 1.74971466 0.8384811592 
0.6931471806 1.163062814 1.4162128 0.7867635398 
0.6931471806 1.009669497 1.4818174 0.9704346237 
0.6931471806 1.099813635 1.459529505 0.693304312 
0.6931471806 1.122339055 1.506427431 0.4803392252 
0.6931471806 1.140391773 1.651996542 0.7430219503 
0.6931471806 1.180577781 1.574393765 0.3484250333 
0.6931471806 1.071950884 1.457665841 0.809451893 
0.6931471806 1.070505997 1.525064811 0.6011860708 
0.6931471806 1.041262435 1.537874623 0.6435150207 
0.6931471806 1.070664614 1.407117398 0.6466221123 
0.6931471806 1.144358497 1.562351394 0.7055073232 
0.6931471806 0.9320517873 1.635453881 0.7094267103 
0.6931471806 1.122897937 1.484177606 0.6733657339 
0.6931471806 1.097968121 1.444378175 0.5620285045 
0.6931471806 1.216903969 1.664541293 0.7004557962 
0.6931471806 1.08054278 1.701343348 0.8185030024 
0.6931471806 1.141113427 1.514997518 0.6947111935 
0.6931471806 1.057838095 1.561613244 0.6891075773 
0.6931471806 1.048469468 1.441519801 0.6376353402 
0.6931471806 1.095671617 1.555522697 0.723617382 
0.6931471806 1.090938061 1.56794711 0.7708014688 
0.6931471806 1.068358946 1.443411406 0.5747538017 
0.6931471806 1.083890562 1.571147056 0.7510717446 
0.6931471806 1.189303838 1.611409777 0.8336970065 
0.6931471806 1.103582746 1.472998399 0.6748255629 
0.6931471806 1.051325039 1.526152691 0.8014847361 
0.6931471806 1.154799777 1.4808081 0.2518299542 
0.6931471806 1.063443041 1.629308345 0.6585066143 
0.6931471806 1.12848082 1.601446976 0.8452999216 
0.6931471806 1.058945761 1.491832931 0.6613858886 
0.6931471806 1.135856706 1.579057997 0.7490836081 
0.6931471806 1.175808582 1.479064332 0.62864515 
0.6931471806 1.180199313 1.586282304 0.4440146317 
0.6931471806 1.017641934 1.323644145 0.4486334735 
0.6931471806 1.175893656 1.473557815 0.5803677598 
0.6931471806 1.047715417 1.567446102 0.5922883958 
0.6931471806 1.253613955 1.583235103 0.687533601 
0.6931471806 1.084644667 1.586405118 0.6324209922 
0.6931471806 1.156586403 1.644038658 0.8169825069 
0.6931471806 1.174302762 1.530932022 0.6029228276 
0.6931471806 1.223599572 1.633727303 0.8572567126 
0.6931471806 1.127015621 1.457807566 0.549821301 
0.6931471806 1.045771411 1.598648573 0.9110521093 
0.6931471806 1.236371176 1.532081622 0.740899696 
0.6931471806 1.151147143 1.538004999 0.7460035998 
0.6931471806 1.062715604 1.56128346 0.7262021046 
0.6931471806 1.127142945 1.507424045 0.5712053222 
0.6931471806 1.004997295 1.41142677 0.6347677658 
0.6931471806 1.079184732 1.484738141 0.565353009 
0.6931471806 1.204739765 1.67307611 0.8437784439 
0.6931471806 1.012091188 1.536258336 0.5453661861 
0.6931471806 1.180138283 1.52525466 0.875647474 
0.6931471806 1.009648912 1.513671161 0.7130698828 
0.6931471806 1.140426963 1.511110273 0.6842346521 
0.6931471806 1.093542661 1.536777737 0.7090786991 
0.6931471806 1.128724263 1.611522212 0.9593070063 
0.6931471806 1.148039562 1.709716852 0.7835349543 
0.6931471806 1.023870723 1.473810269 0.5468607555 
0.6931471806 1.061782653 1.537474873 0.7283127379 
0.6931471806 1.138774345 1.431198815 0.619298744 
0.6931471806 1.254757456 1.484870564 0.7889776629 
0.6931471806 1.167078513 1.487206107 0.6824434304 
0.6931471806 1.140227567 1.434899167 0.233080399 
0.6931471806 1.154490419 1.48137577 0.7378476635 
0.6931471806 1.266976948 1.634537195 0.9461332183 
0.6931471806 1.074835949 1.719552768 0.7175489319 
0.6931471806 1.04425728 1.58313465 0.8927934671 
0.6931471806 1.154103857 1.473936136 0.5034717162 
0.6931471806 1.150341204 1.381328897 0.5184963915 
0.6931471806 1.106963312 1.666349861 0.6545050109 
0.6931471806 1.153681783 1.554608174 0.7975872107 
0.6931471806 1.108745961 1.586757613 0.7298006345 
0.6931471806 1.149133513 1.47074065 0.5713744753 
0.6931471806 1.117982434 1.560151127 0.5809425049 
0.6931471806 1.116177533 1.607961269 0.7491981409 
0.6931471806 1.041878757 1.549040338 0.7587749093 
0.6931471806 1.064469953 1.497909203 0.5947551512 
0.6931471806 1.1729022 1.490395427 0.8673296548 
0.6931471806 1.053747677 1.555333675 0.6543813297 
0.6931471806 0.9844441121 1.448789638 0.6572943384 
0.6931471806 1.192616696 1.559754081 0.6742405102 
0.6931471806 1.038080612 1.50402605 0.6604945695 
0.6931471806 1.140978444 1.498230267 0.5880694031 
0.6931471806 1.123312979 1.55846338 0.6911140754 
0.6931471806 1.185492538 1.539891626 0.6669367798 
0.6931471806 1.0412465 1.552911475 0.8920469088 
0.6931471806 1.130772685 1.582144645 0.7944307211 
0.6931471806 1.066418006 1.635927881 0.6455498429 
0.6931471806 1.088735599 1.576445332 0.6722828086 
0.6931471806 1.163897088 1.657005528 0.903111876 
0.6931471806 1.181225171 1.566936922 0.8405711588 
0.6931471806 1.041437729 1.620392619 0.8242120528 
0.6931471806 1.096165285 1.555232933 0.7535289208 
