       0.3752865     0.4001601563     0.3525820527     0.3442777334     0.3188306023     0.4261960261     0.3851941324     0.4777494335     0.5663822784     0.4285762339     0.4258755341 
       0.3473305      0.309429625     0.2831229863     0.2711020264     0.2486366882     0.2084477651     0.2491350814     0.2207292048      0.224451525     0.2278206216     0.2525831073 
     0.377947875     0.3094312969     0.2970668066     0.3316567642     0.3045214521      0.349192534     0.3652807397     0.3786556855      0.369386541     0.4558156072     0.4578272696 
      0.39837575     0.4080630938     0.3526187207     0.3263413398     0.2277318694     0.1925309088     0.1922304854     0.2140050704     0.2375267055     0.2798086023     0.3001026216 
      0.37800925     0.3794622031     0.3368669941      0.306766585       0.30057902     0.2708594706     0.2608251345     0.2807308037     0.2736156187     0.3541070946     0.4730620142 
        0.369755     0.3489783594     0.2748627871     0.2213415955     0.2295310106     0.2299092863     0.2435422639     0.2334179831     0.3426491603     0.3400953339     0.5043019548 
      0.37936725     0.3331126875     0.3251316074     0.3327864023      0.303484449     0.2998123071     0.2746432309      0.228194231      0.213042596     0.2908659517     0.2817393455 
      0.40035925     0.3488027969     0.3528472754     0.3852039763     0.3511256836     0.3916813031     0.3921097141     0.4118636409     0.4578388455     0.5484495603     0.5067518333 
      0.38242475     0.3595554219     0.3016085605     0.2929118188     0.2681031659     0.2825564483      0.300564856     0.2859324633     0.2733605274     0.3537760528     0.4644846847 
        0.359618     0.3414939687     0.3027226855     0.2968902637     0.2623128254     0.2732140717     0.2118069429     0.2277774983     0.2131604343     0.2062311751     0.2452804419 
     0.354135125     0.3785379687      0.337572416      0.283912917     0.2590845353     0.2742507332     0.2276060207     0.2834855953     0.3370710519     0.2648104237      0.346145883 
     0.349743125     0.3239662656      0.269104998     0.2633052231     0.2300468025     0.2419089508     0.2512226277     0.2389539991     0.2653136155     0.3427337925     0.4826604582 
       0.4134605      0.401986375        0.4204085     0.3650979404     0.3612967673      0.375859973       0.35966999     0.3077647745     0.4082131396     0.3586337168     0.4232533126 
      0.37047875     0.3483473281     0.2900780078     0.3199982422     0.3037552668     0.3686203837      0.360943861      0.386397039      0.480810661      0.405275482     0.4636612301 
       0.3689845     0.3673662813     0.2952029023     0.3035232964     0.2955387592     0.2700148786     0.2620109098     0.2916641921     0.2737502612      0.343299581     0.4182900576 
     0.346960125     0.3011097812     0.2558007168     0.2885040684     0.2578071559     0.2595665302     0.2331002268     0.2367727122     0.2186498298     0.2558149078     0.3191202738 
       0.3984335     0.3266651719     0.3164443125     0.3193160688     0.3214363904     0.3444122177     0.2990674442      0.314858641     0.3467472668     0.3410503063     0.3371990947 
     0.359908375     0.3143278125     0.3046792246      0.253954333     0.2623904008     0.2433024816     0.2745954201     0.2259829734     0.2403991538     0.2450371102     0.2113863752 
       0.3910255     0.3311627813     0.3109807559     0.2960142751     0.3077845453     0.3029164728     0.3026955589     0.3284638544     0.2946626919     0.2835211349     0.2991772409 
     0.400514375     0.3325674844     0.2540189414     0.2842186738      0.230626519     0.2201826341     0.2241577301      0.237079972      0.385382433     0.3729212959     0.7582198866 
     0.386278875     0.3692682969     0.2752811348     0.2757910923     0.2392745461      0.249977784     0.2367776539     0.1921022156     0.1830340245      0.194219924     0.1504211436 
        0.354431     0.3356725469     0.2910321152     0.2872236616     0.2688081483     0.2651078296     0.3562545043     0.2914656019     0.2242228074     0.3000182469      0.278581818 
        0.412919     0.3485757969     0.3707281875     0.3401802505     0.2878604121     0.3047892363     0.3008611465     0.4079446703     0.4478925376     0.5253692179     0.4861314173 
     0.365145625     0.3407189844     0.3147356563     0.3324083743     0.2742275179     0.3666432981     0.3136403066     0.2595621675     0.2406465455     0.2714163802     0.2241509833 
     0.376335875     0.3583045938     0.3305820645     0.3023893462     0.2725154381     0.3486858669     0.3548520234     0.5459998992     0.3101068875     0.2967062783       0.27195944 
     0.381533125     0.3391021406     0.3069421953     0.3008310073     0.2820097113     0.2768683118     0.2507155449     0.2529281463     0.2415912671     0.2542477713     0.3034639089 
     0.345691625     0.3281937969      0.308154541      0.317311636     0.2925483647      0.281708981     0.2355179807     0.2759268755     0.2605135967     0.2939058022     0.2825578243 
      0.34610625     0.3993107969     0.3430010449     0.4565042063     0.3640053862     0.3889882888     0.3530371071     0.3329928458     0.4167762034     0.4493075955     0.4266647003 
       0.3697815     0.3560670781     0.2638073809     0.2510864902     0.2692343074     0.3463305012     0.3186878782      0.306102044     0.3450939319     0.3504628691     0.3745338151 
      0.33859775     0.3529238594     0.2863965566     0.2836081626     0.2513515161     0.2287240472     0.2159267505     0.2468367467     0.2659079282     0.2631508595        0.2804468 
