    0.6691523745      1.015281766                1     0.8426077031     0.4942358755     0.5812395415     0.4704280852     0.3308613215     0.4391667022     0.4883610404     0.1571037096     0.4317241834     0.2354654944     0.2470478055     0.1491251818      0.145023265    0.09439958174      0.183806477     0.1444492219      1.573286718     0.3292423474     0.1984362366     0.2204978586     0.1462097679     0.3327888239     0.4138458248     0.5412295174 
     0.631352885      0.671638125                1     0.9082669609      1.135501026      1.404633608     0.7938711684      2.103316008      1.601119788     0.6887957595     0.6102152821     0.4954637046     0.4588970723     0.2110536564     0.4217094514     0.5910434208      3.475518745     0.5323974186     0.4411800991     0.8864990596      1.000279937     0.3643672302     0.7680620648      2.149215831      2.363592249      8.197817499      62.27798117 
    0.8334357778      1.097330172                1      1.093910094      1.420426263     0.8516208513     0.8100654386     0.8397688722     0.6785211724     0.6281081955     0.7839266891     0.2536214101     0.2726629578     0.1034761891     0.1057801403     0.1500433185     0.1143123486    0.07209155356     0.0927752548    0.07631981453    0.02820638558    0.07729323771    0.06333125763    0.05565973815    0.03383080291    0.02759522799   0.004865980563 
    0.7927006904      1.201076437                1      1.278828727      0.934366918     0.9096646147      1.123797519      1.122330278     0.9525695678      1.675531618     0.9301389335     0.7984220376     0.3193632996      1.359203667      0.601281371     0.4038109161      1.328185158      1.493749468     0.2964646567      0.994129236     0.5517475241     0.3326486864     0.2027031257     0.1429775152     0.1222614432      0.111081217     0.1951375111 
     1.672997094      1.761208078                1      1.408061156      1.255785449      1.311964178     0.9755913294     0.9336217843     0.8698828591     0.6076617094     0.9304440445     0.6808400737     0.6850124746     0.5316620548     0.4196835512     0.2242733371     0.1408666776    0.08051206606      0.307964052     0.3543285605     0.6170589606     0.1335096047    0.01965681609    0.03800261109    0.08708451237    0.03902280233    0.01536221529 
    0.9416047725     0.9932284922                1     0.9576421797      1.379537821       2.17167069       4.82976867      7.257422313      6.244889175      5.994455247      4.345277468      2.101346698      2.078209944       3.15784782      6.658689277      7.067358008      10.11901037      5.154873275       2.88307617      2.552877813      2.497058118      1.982396281       13.0638968      4.218109921      7.959732466      2.346728947     0.4102331805 
     1.125731343     0.8949009609                1       1.70866682      1.009196801     0.5412982046     0.6438104568     0.7078438168      1.084966323      1.118132749     0.9863371075       1.06941891     0.7008125334     0.4366245939     0.2582069497     0.1724534451     0.2370243132     0.5175513188     0.6786949458     0.4018400763     0.3186065623     0.1404848769     0.1606306539    0.07176296287     0.1046925048    0.01614881585    0.01013758009 
      0.84256972      1.184069141                1     0.6953093984     0.4712931384     0.6053450561     0.5182397487     0.4150741523     0.3230663106     0.3627798178     0.5383411003     0.5295396707     0.3960501078     0.1250479545     0.1451440448     0.1451534988     0.1597282733    0.09429663091    0.04275276257    0.01509342992    0.00829715399   0.005574532345    0.00345396496   0.006431117729   0.004160369294   0.001666463175   0.001831002272 
     1.226540997     0.9270933828                1     0.7245397656     0.5235002361     0.6142136033     0.5459559097     0.1897743745     0.1398442218     0.1248661084     0.1569981153     0.1307565137     0.1000305191    0.06665938588    0.08219622756    0.06083009662    0.09795869864     0.1009679752     0.2240713868     0.2977958831     0.9396597067      2.441954106     0.8065879631     0.7292271334      1.122374118      1.582667986      1.313616468 
     1.512841316      1.071761016                1     0.6161119297     0.6111626663     0.8712341391     0.5876537305     0.3731314734     0.3517489455     0.2909310922     0.3174157689     0.5689399761     0.5828027672     0.6384418942      1.529331001      1.067798082     0.4043994389     0.4906421656     0.2597515376    0.06759404949    0.06007522283    0.05035955628    0.06715724197     0.1179673843     0.1203217525     0.7829579543      0.188681139 
     1.470801982      1.776214547                1      1.203617625      1.221673439      1.244188404     0.8551677617      0.644891332     0.3303911931     0.2855870675     0.3578865521     0.5079429467     0.1581310581     0.1341768595    0.09662108319    0.06627854256    0.04378231577    0.04694875492    0.02397369046    0.01263611041    0.01686409677   0.007747214603    0.01049217406   0.006990997068   0.008014338101   0.003018388064   0.003197319656 
    0.9387383545      1.694716406                1      1.014045562     0.9111694683     0.6977098857      1.157161257     0.8242835861     0.3635950194     0.4606505125     0.3113895308     0.1814362081     0.2257725536     0.1677397559    0.07761142593     0.1162056736     0.1181264787     0.1247469682     0.2158812574     0.1078474925    0.07346147676    0.03755575064    0.01977267648    0.01179337964   0.009968633411    0.01916913448    0.02528105512 
     1.495129064      1.827630008                1     0.7632411641     0.7914326006     0.5793870765      1.051068042     0.7570482007      0.422412409     0.5225805282     0.7784042251     0.7966564412      1.298395976     0.8512836623      1.011483378     0.4192424034     0.3855994688     0.3328446899     0.6573886329     0.1362191694      2.208863992      1.124687232     0.4012251667      0.297698464     0.1957325103    0.07057906277    0.04548688467 
     1.499802064      1.343819469                1     0.6855738828     0.8748431318     0.6875543233     0.4160865403     0.9231008375       3.86833966      1.190376983     0.6395974136     0.6423958914      0.556050082     0.2711087203     0.1189680686     0.1334119658     0.2364145112      0.176356565    0.04572917531    0.08542499686    0.05108654324    0.05611527556    0.06934807917    0.05176528601    0.07306885665    0.09437197171    0.08147663081 
    0.9102414756     0.9115222344                1     0.6780875391     0.6697084028     0.9348434883     0.9923070094     0.4130649499     0.4568062241     0.4009942968     0.3612740326     0.2059720612     0.2317036086     0.2455460256     0.5213626132     0.1314895362     0.1481528004    0.09147676293     0.0578102026    0.06297604639    0.04148831688    0.01876559587    0.02143263716    0.03257984008    0.02693705917    0.02678517288    0.01125279541 
     1.126237368     0.9930120469                1     0.8811615625     0.3353760881     0.4488278799     0.4055593951     0.4543894098     0.3842451278      1.080516792      1.812271528      1.973395362      3.724749319      1.842260004      2.033504096     0.3586175181     0.9031065682     0.3907490369     0.1498811314      0.161399498      0.166348815     0.1513795773      0.106334229     0.1004116143    0.06636717279    0.06272977072     0.2927151731 
     1.124909859      1.340151523                1     0.7573415547     0.5743452871     0.3691700056     0.4615398303     0.3480030175     0.4279489702      0.219685099     0.3194821266     0.2008054364     0.4048913866     0.3133320258     0.2580732468     0.2271674389     0.2094507966     0.1340839367     0.1004001296     0.0658332044    0.03156458809    0.04117621746     0.0435059311    0.04051829027    0.05595852855   0.009564710189   0.009134007838 
    0.6219966523     0.8500301328                1     0.6216611562     0.6919733618     0.5603799186       0.60409895     0.4120219208      0.439308513     0.1394136829     0.2147785105     0.1427246488     0.1666456194     0.4828969467    0.09806480663     0.3366345866     0.0998150067    0.05378511051    0.03584537582    0.03252724843    0.04902700691    0.05183146344    0.02489484952    0.02327019472      0.049338855     0.3421747091    0.06054961334 
     1.364076617      1.232454742                1     0.5913037578     0.3737854897     0.4921847755      0.310762558     0.3121890136      0.139061836     0.0994780251    0.07692251341    0.03277484141    0.04376752384    0.05471132385    0.08545789745    0.05307755833     0.1306749988    0.02171726753    0.01481765876    0.01598369467   0.002147989108   0.002934776449   0.002774015536   0.002821829956   0.004562868265   0.002511765778   0.002591730049 
     1.073724801          1.50003                1      1.173639508     0.7811697197     0.5090281889     0.6017958355     0.3942872882     0.2292714951      0.210147662     0.1129415108     0.2522184316     0.1358901897     0.1334792058     0.1466856507     0.8343732811     0.1153585419     0.1472768407     0.0460472825    0.02017302751    0.01565504817   0.004847410075   0.004752058325   0.003817976111   0.004761584289   0.002559770114    0.00746170591 
    0.8273128833      0.993602125                1      0.904522875     0.7485764419     0.5145135251     0.2168357684     0.2576564537     0.2433530831     0.3353323918     0.3441792418      0.102760818      0.118844832    0.06712438502    0.03867485739    0.06022821053     0.0505492195     0.1599179036    0.06713575743     0.1016645189    0.08810520599    0.04535867433     0.0408956359    0.02884535846    0.02665877743    0.02857298587    0.02444397214 
     1.153884205     0.8874478281                1     0.8052932734     0.7092078196     0.5805201939     0.6178515094      1.213462299      4.236588585      1.872148789      1.542499135     0.8051305751      1.233471283     0.8803158668     0.6405141803     0.7382344494     0.3250619237     0.2856315866     0.7404872408     0.3604523322      0.368842192     0.1125323964    0.04714742423    0.07291995872    0.03945391477    0.01624010328    0.01144320162 
     1.035720459     0.9339350938                1     0.7361394844      0.898522502     0.6301878369     0.5738219606      0.623810905      0.443992111      1.063900972     0.6994697316      1.583505009      1.164756844      1.738791421     0.4013798416      1.557311296      1.646732769     0.2604696297     0.2056050576    0.08544283192    0.05533967211    0.08155198098     0.1418570637    0.08511828082     0.1300635788    0.04288775951    0.05220376962 
    0.7326496187     0.8650707344                1       1.07762375     0.5621851143     0.5155999347     0.5821690729     0.3830952132     0.4971273732     0.3695134343     0.1511841341     0.9068327126     0.4207922518     0.1482931001     0.1627160878    0.03958941999    0.05223842209    0.06768924239    0.03130324275    0.02507964234    0.01968099238     0.0473200488    0.04021151897   0.008300960194   0.003688171137   0.006602414188   0.004022939262 
    0.6061464819      1.066512867                1       1.07113268      1.479654396      1.364115649     0.8872784399      1.063061437      1.566478225      3.443819312      2.079731274       4.22285693     0.5684370798      1.320409146      1.014380752      1.390627679     0.3676559588     0.7201845843     0.2391996687      0.301765964     0.4213506843     0.2155473515     0.0777360725    0.08575537214     0.2544102762    0.04788376101    0.01917437482 
     1.554375989      1.098518344                1      1.118826609     0.7689121013     0.5762152316     0.5726892938      0.413212779      0.291604879     0.3739038406     0.3579877952     0.2861202433     0.5706737683     0.1302250348    0.08258888798     0.1629747694    0.02621418796    0.03127467051     0.1008066431    0.07165425913     0.1794508436      0.158725304    0.09387104753     0.1276011657    0.03695076588     0.0699868563    0.03725531254 
