1 0.693147 0
2 0.203159 1.11788e-05
3 0.70678 1.12067e-05
4 0.289499 1.84587e-05
5 0.721154 1.84451e-05
6 0.343678 2.54878e-05
7 0.733824 2.59868e-05
8 0.382798 3.30376e-05
9 0.744851 3.47189e-05
10 0.41315 4.1956e-05
11 0.754514 4.54156e-05
12 0.437681 5.2949e-05
13 0.762941 5.91092e-05
14 0.458154 6.74469e-05
15 0.770515 7.70135e-05
16 0.475554 8.57705e-05
17 0.777351 9.96111e-05
18 0.490599 0.000109805
19 0.783517 0.000131384
20 0.50368 0.000144368
21 0.789029 0.000164911
22 0.515238 0.000180984
23 0.794031 0.000213946
24 0.525195 0.000246581
25 0.798289 0.000292369
26 0.534154 0.000293349
27 0.802231 0.000351613
28 0.541772 0.000382287
29 0.805752 0.000433997
30 0.548949 0.000463808
31 0.80892 0.000532256
32 0.554772 0.00058074
33 0.812021 0.000653352
34 0.560364 0.000678245
35 0.814556 0.00080937
36 0.564784 0.00085895
37 0.816835 0.000945045
38 0.569335 0.00105295
39 0.81769 0.00149073
40 0.57284 0.00128082
41 0.820805 0.00161967
42 0.576819 0.00138997
43 0.821694 0.00199538
44 0.578159 0.00215919
45 0.820879 0.00242196
46 0.576802 0.00316584
47 0.822707 0.00269396
48 0.578716 0.00275906
49 0.821923 0.00316596
50 0.580023 0.00326154
51 0.824373 0.00340213
52 0.577217 0.00405935
53 0.823476 0.00409412
54 0.57947 0.00398926
55 0.822875 0.00570434
56 0.577943 0.00525041
57 0.814664 0.00856405
58 0.574285 0.00566478
59 0.819078 0.00732022
60 0.572231 0.00808185
61 0.824202 0.00740842
62 0.569924 0.0101252
63 0.8255 0.00832867
64 0.563858 0.0117592
65 0.797606 0.0219425
66 0.522086 0.0328015
67 0.796995 0.0220078
68 0.51939 0.0327678
69 0.797575 0.0221629
70 0.536738 0.0249586
71 0.799219 0.0222959
72 0.537185 0.025136
73 0.805116 0.0189553
74 0.526938 0.02615
75 0.789725 0.0235246
76 0.50666 0.0270872
77 0.739667 0.0580858
78 0.44729 0.0831971
79 0.743419 0.0582027
80 0.420151 0.0834717
81 0.739462 0.0595683
82 0.41536 0.0831427
83 0.746106 0.058615
84 0.413647 0.0812235
85 0.571466 0.186998
86 0.187702 0.253651
87 0.5958 0.190914
88 0.396092 0.0815819
89 0.751183 0.060451
90 0.434996 0.0336023
91 0.747384 0.0604555
92 0.426339 0.0333404
93 0.793433 0.0292664
94 0.392781 0.0325785
95 0.745309 0.0606646
96 0.339008 0.0367608
97 0.734685 0.0602566
98 0.286501 0.0302943
99 0.735547 0.0604122
