1 0.693147 3.75847e-16
2 0.929202 0.00117392
3 1.28665 0.00113412
4 1.60193 0.00147839
5 1.79433 0.00154748
6 1.94991 0.00158574
7 2.00029 0.00162437
8 2.01309 0.00173128
9 2.09792 0.00159846
10 1.92684 0.00188035
11 2.17124 0.00164193
12 2.16567 0.00171175
13 2.22893 0.0016055
14 2.26269 0.00158469
15 2.17838 0.00165517
16 2.33906 0.00157983
17 2.35943 0.00158494
18 2.36155 0.00166927
19 2.41722 0.001557
20 2.25878 0.00171232
21 2.4568 0.00155456
22 2.44271 0.00164207
23 2.47674 0.00161554
24 2.49372 0.00155189
25 2.3745 0.00161892
26 2.53257 0.00150637
27 2.54085 0.00158027
28 2.54155 0.00163597
29 2.58368 0.0015602
30 2.42622 0.00169527
31 2.60884 0.00158712
32 2.58948 0.00167023
33 2.61113 0.00163232
34 2.63038 0.00160041
35 2.49836 0.00170658
36 2.65499 0.00160883
37 2.65365 0.00165749
38 2.65205 0.00167102
39 2.68803 0.0015698
40 2.53086 0.00167051
41 2.70588 0.00158684
42 2.68409 0.00162607
43 2.7003 0.00162151
44 2.7171 0.00159386
45 2.57869 0.00166635
46 2.73409 0.00156607
47 2.72898 0.00164679
48 2.7282 0.00163974
49 2.76146 0.00154843
50 2.60252 0.00166954
51 2.77454 0.00160626
52 2.75599 0.00165341
53 2.76992 0.00164289
54 2.787 0.00156412
55 2.64554 0.00163247
56 2.79866 0.00154118
57 2.7938 0.00164675
58 2.791 0.00167552
59 2.81876 0.00157848
60 2.65883 0.00168518
61 2.82891 0.00156758
62 2.80801 0.00166866
63 2.8205 0.00167137
64 2.83529 0.00156865
65 2.6926 0.00166741
66 2.84622 0.00154219
67 2.83867 0.00160522
68 2.83776 0.00160701
69 2.86304 0.00154496
70 2.70418 0.00169918
71 2.87262 0.0015441
72 2.85313 0.0015928
73 2.86096 0.00160449
74 2.8776 0.00159462
75 2.73081 0.00164404
76 2.88721 0.0015965
77 2.87672 0.00165346
78 2.87433 0.00167671
79 2.89981 0.00164664
80 2.74114 0.00171737
81 2.90735 0.00161424
82 2.88833 0.00163979
83 2.89769 0.00159511
84 2.91314 0.00160053
85 2.76293 0.00168922
86 2.91857 0.00164263
87 2.90749 0.00166216
88 2.90679 0.00167691
89 2.93073 0.00155374
90 2.77032 0.00173465
91 2.93536 0.00158946
92 2.91479 0.00170201
93 2.92179 0.00164915
94 2.9375 0.00154206
95 2.79046 0.00164224
96 2.94322 0.00152016
97 2.93066 0.00161827
98 2.92847 0.00165471
99 2.95384 0.00158722
100 2.79587 0.00172359
101 2.9582 0.0015897
102 2.93866 0.00165183
103 2.94407 0.00168137
104 2.9613 0.00155263
105 2.81202 0.00165209
106 2.96619 0.00152999
107 2.95197 0.00164245
108 2.95129 0.00165677
109 2.97448 0.0016229
110 2.81581 0.00174399
111 2.97904 0.00161956
112 2.95835 0.00166357
113 2.96215 0.00165467
114 2.98057 0.00158922
115 2.83011 0.0017136
116 2.98321 0.00161846
117 2.97024 0.00160588
118 2.96663 0.00156507
119 2.99038 0.00151116
120 2.83116 0.00167577
121 2.99303 0.00154116
122 2.97411 0.00163524
123 2.98055 0.00164375
124 2.99528 0.00155631
125 2.84661 0.00167667
126 3.00134 0.00158691
127 2.98634 0.00161567
128 2.98394 0.00161556
129 3.0054 0.00150466
130 2.84655 0.00164706
131 3.0089 0.00153862
132 2.98975 0.00163459
133 2.9944 0.00162491
134 3.01339 0.0016203
135 2.86105 0.00171315
136 3.01498 0.00163496
137 3.00286 0.00168295
138 2.99955 0.0016945
139 3.02307 0.00159067
140 2.86367 0.0016642
141 3.02559 0.0015489
142 3.00423 0.00165154
143 3.00923 0.00164992
144 3.02442 0.00157598
145 2.87156 0.00164159
146 3.02689 0.00156032
147 3.01351 0.00164691
148 3.01091 0.00169461
149 3.03202 0.00156901
150 2.87398 0.00165422
151 3.03628 0.00155098
152 3.01607 0.00166647
153 3.02135 0.00164289
154 3.03582 0.00163841
155 2.88455 0.00165112
156 3.03827 0.00162213
157 3.02556 0.00164357
158 3.02086 0.00166289
159 3.04335 0.00157592
160 2.88425 0.00168948
161 3.04581 0.0016387
162 3.02509 0.00169818
163 3.02823 0.00168773
164 3.04437 0.00163366
165 2.89129 0.0016927
166 3.04696 0.00160327
167 3.03172 0.00161926
168 3.03161 0.00162081
169 3.05336 0.00153341
170 2.8934 0.00167963
171 3.05429 0.00154488
172 3.0326 0.00154249
173 3.03725 0.00158796
174 3.05273 0.00155706
175 2.90054 0.00170242
176 3.05378 0.00157173
177 3.04045 0.00157262
178 3.03566 0.00161184
179 3.05814 0.0015545
180 2.89865 0.00163489
181 3.05975 0.00154101
182 3.04106 0.00164576
183 3.04574 0.00163597
184 3.06228 0.00164322
185 2.91281 0.00168776
186 3.06372 0.00161401
187 3.04712 0.00160396
188 3.04269 0.00159715
189 3.06571 0.00152687
190 2.90716 0.00165461
191 3.06702 0.0015266
192 3.04691 0.00162533
193 3.04937 0.00160363
194 3.06659 0.00150051
195 2.91432 0.00161074
196 3.06808 0.00149019
197 3.05332 0.00158131
198 3.05101 0.00165755
199 3.074 0.00157096
200 2.91399 0.00172005
201 3.07512 0.0015771
202 3.05513 0.00160085
203 3.0578 0.00159584
204 3.07319 0.00160202
205 2.92023 0.00174413
206 3.07341 0.0016279
207 3.05908 0.00161381
208 3.05625 0.00166318
209 3.07671 0.00159043
210 2.9164 0.00170105
211 3.07666 0.00156581
212 3.0585 0.00160123
213 3.0631 0.00158251
214 3.07647 0.00154112
215 2.92273 0.00163271
216 3.07771 0.00155322
217 3.06451 0.001644
218 3.0613 0.00162351
219 3.08239 0.00155376
220 2.92255 0.0017092
