1 0.535455
2 1.3946
3 2.294
4 3.2043
5 4.11194
6 5.07125
7 6.05309
8 7.0256
9 8.0442
10 9.0258
11 10.0732
12 11.1222
13 12.1001
14 13.1598
15 14.1506
16 15.1924
17 16.2554
18 17.2276
19 18.2231
20 19.3617
